video_id,title,description,link,city,cleaned_title,cleaned_description
qdt7TCd-oUQ,Mumbai&#39;s Most Instagrammable Restaurant Is Serving The Best Burgers! | Khaane Mein Kya Hai,"In this Episode of Khaane Mein Kya Hai we went to Mumbai's most Instagrammable Restaurant known for their Sandwiches, ...",https://www.youtube.com/watch?v=qdt7TCd-oUQ,Mumbai,Mumbai39s Most Instagrammable Restaurant Is Serving The Best Burgers Khaane Mein Kya Hai,In this Episode of Khaane Mein Kya Hai we went to Mumbais most Instagrammable Restaurant known for their Sandwiches
UR-Su03kKeA,Trying Every Unique Restaurant in Mumbai,Try Harmony Chocolates by Aayush Sapra. Visit - https://www.harmonychocolates.in/ Free Delivery All Across India About the ...,https://www.youtube.com/watch?v=UR-Su03kKeA,Mumbai,Trying Every Unique Restaurant in Mumbai,Try Harmony Chocolates by Aayush Sapra Visit Free Delivery All Across India About the
KpjyGqLXcMo,"Top 11 Dishes to Eat in Mumbai | Cost per person, Timings and Complete Information",The street food of Mumbai is very famous all over the world. Some dishes you might find in a lot of states but you will never get the ...,https://www.youtube.com/watch?v=KpjyGqLXcMo,Mumbai,Top 11 Dishes to Eat in Mumbai Cost per person Timings and Complete Information,The street food of Mumbai is very famous all over the world Some dishes you might find in a lot of states but you will never get the
wccVIT-UIdY,Chinese Food in Mumbai | Best Restaurants,This video is about some of the best Chinese food you can find in Mumbai restaurants. Chinese eating places are increasingly ...,https://www.youtube.com/watch?v=wccVIT-UIdY,Mumbai,Chinese Food in Mumbai Best Restaurants,This video is about some of the best Chinese food you can find in Mumbai restaurants Chinese eating places are increasingly
KAdmFQQr29o,The Best Thali Offers In Mumbai | CT&#39;s Exclusive | Curly Tales,Click to get the best deals on Thalis https://bit.ly/38PJCea Book now as the offers expire soon Subscribe Now ...,https://www.youtube.com/watch?v=KAdmFQQr29o,Mumbai,The Best Thali Offers In Mumbai CT39s Exclusive Curly Tales,Click to get the best deals on Thalis Book now as the offers expire soon Subscribe Now
IYJx9YZxQpQ,VIRAT KOHLI Restaurant Review | Virat’s Favorite MOMO | Expensive 🙂@cravingsandcaloriesvlogs #shorts,Aaj ke iss short video main hum jaa rahe hai Virat kohli ke restaurant main try karne waha ka khana. Dekhe pura video and share ...,https://www.youtube.com/watch?v=IYJx9YZxQpQ,Mumbai,VIRAT KOHLI Restaurant Review Virats Favorite MOMO Expensive cravingsandcaloriesvlogs shorts,Aaj ke iss short video main hum jaa rahe hai Virat kohli ke restaurant main try karne waha ka khana Dekhe pura video and share
_eloEL9keHk,Eating Celebrity’s Favorite Food in Mumbai for 24 Hours,About the video - Today I am in mumbai and what's better than eating at every celebrity's favorite food joint and ranking them ...,https://www.youtube.com/watch?v=_eloEL9keHk,Mumbai,Eating Celebritys Favorite Food in Mumbai for 24 Hours,About the video Today I am in mumbai and whats better than eating at every celebritys favorite food joint and ranking them
dnU2deJ2BLs,7 BEST Buffet Restaurants in MUMBAI *must try* #mumbaifood #hindivlog,Here are the top 7 indulgent experiences lots of variety and an unlimited Buffet in Mumbai! Mumbai ke khane ki soche toh sabse ...,https://www.youtube.com/watch?v=dnU2deJ2BLs,Mumbai,7 BEST Buffet Restaurants in MUMBAI must try mumbaifood hindivlog,Here are the top 7 indulgent experiences lots of variety and an unlimited Buffet in Mumbai Mumbai ke khane ki soche toh sabse
N-UNAAOHwSU,"Most Iconic Parsi Restaurant with 103 year History in Mumbai, India",SUBSCRIBE for 2 new videos every week: https://www.youtube.com/user/TheMrtaster ▻Watch the entire ...,https://www.youtube.com/watch?v=N-UNAAOHwSU,Mumbai,Most Iconic Parsi Restaurant with 103 year History in Mumbai India,SUBSCRIBE for 2 new videos every week Watch the entire
d0hOZhe46Gk,Trying Celebrity Chef Kunal Kapoor’s Restaurant for the First Time 👨‍🍳 🥘,,https://www.youtube.com/watch?v=d0hOZhe46Gk,Mumbai,Trying Celebrity Chef Kunal Kapoors Restaurant for the First Time,
-iDI2gryDEU,7 Authentic Food Restaurants in Mumbai | Things2do | Top 7 Episode 18,"Craving regional, desi khana, here are 7 places in Mumbai where you can go to satisfy that craving! 1. South Indian feast at ...",https://www.youtube.com/watch?v=-iDI2gryDEU,Mumbai,7 Authentic Food Restaurants in Mumbai Things2do Top 7 Episode 18,Craving regional desi khana here are 7 places in Mumbai where you can go to satisfy that craving 1 South Indian feast at
fAW9AwI1G74,Top 5 places to Eat in Bandra😍 #streetfood #food #bandra #pramodbathija,These are my 5 favourite spots to eat in Bandra and BKC area. Make sure to save this for the next time you go here    ❤️ ...,https://www.youtube.com/watch?v=fAW9AwI1G74,Mumbai,Top 5 places to Eat in Bandra streetfood food bandra pramodbathija,These are my 5 favourite spots to eat in Bandra and BKC area Make sure to save this for the next time you go here
9eRnyAywTmA,Eating Sara Ali Khan Celebrity Favourite Food 😍 | Zomato InterCity - Hyderabad Review 😍 | #shorts,"Eating Sara Ali Khan's Celebrity Favourite Food New channel: https://www.youtube.com/@anjali_and_hunny what's cookin, ...",https://www.youtube.com/watch?v=9eRnyAywTmA,Mumbai,Eating Sara Ali Khan Celebrity Favourite Food Zomato InterCity Hyderabad Review shorts,Eating Sara Ali Khans Celebrity Favourite Food New channel whats cookin
FNTSR8VPDOI,Mumbai’s favourite Chinese Restaurant for 30 Years | Kunal Vijayakar,"In this episode of Khaane Mein Kya Hai, indulge in the flavorful delights of Blue Peas Asparagus Dumplings, aromatic Basil ...",https://www.youtube.com/watch?v=FNTSR8VPDOI,Mumbai,Mumbais favourite Chinese Restaurant for 30 Years Kunal Vijayakar,In this episode of Khaane Mein Kya Hai indulge in the flavorful delights of Blue Peas Asparagus Dumplings aromatic Basil
1cuaqrFHCY4,Best PIZZA Restaurants in Mumbai 🍕 Authentic Italian to American style #mumbaifood,Best Pizza restaurants in Mumbai - whether you are wanting to try authentic italian style pizza or american crust. these must be on ...,https://www.youtube.com/watch?v=1cuaqrFHCY4,Mumbai,Best PIZZA Restaurants in Mumbai Authentic Italian to American style mumbaifood,Best Pizza restaurants in Mumbai whether you are wanting to try authentic italian style pizza or american crust these must be on
UzXXoVpYY54,Virat Kohli’s Restaurant In Mumbai || #shorts,"Virat Kohli's Restaurant In Mumbai One 8 Commune, Juhu #viratkohli #mumbaifood #indianfood #indianstreetfood #shorts ...",https://www.youtube.com/watch?v=UzXXoVpYY54,Mumbai,Virat Kohlis Restaurant In Mumbai shorts,Virat Kohlis Restaurant In Mumbai One 8 Commune Juhu viratkohli mumbaifood indianfood indianstreetfood shorts
hBBH48HwOFc,"BEST COLABA Food Tour | Burgers, Chinese, Mughlai, Desserts &amp; More | 4K","Hey #GGSquad, How are you? Welcome to Colaba Food Tour. Colaba is an area in South Mumbai and is also a popular spot ...",https://www.youtube.com/watch?v=hBBH48HwOFc,Mumbai,BEST COLABA Food Tour Burgers Chinese Mughlai Desserts amp More 4K,Hey GGSquad How are you Welcome to Colaba Food Tour Colaba is an area in South Mumbai and is also a popular spot
OrKjftGO6KE,South Mumbai Gets A Floating Restaurant - Queensline Sea Yah | Curly Tales,"Lounge at the bars or hop from deck to deck as you bask in luxury on the sea, and enjoy some great cuisine on-board. Queensline ...",https://www.youtube.com/watch?v=OrKjftGO6KE,Mumbai,South Mumbai Gets A Floating Restaurant Queensline Sea Yah Curly Tales,Lounge at the bars or hop from deck to deck as you bask in luxury on the sea and enjoy some great cuisine onboard Queensline
gREs5_Jhkcg,Top 5 Rooftop places in mumbai for a perfect dining experience!,,https://www.youtube.com/watch?v=gREs5_Jhkcg,Mumbai,Top 5 Rooftop places in mumbai for a perfect dining experience,
OUS7JtxOlUM,5 Star Rated Mediterranean Restaurant Food Review #shorts #ashortaday,mediterranean #mediterraneanfood #foodreview #foodlover #bhindi #streetfood #zomato #worstrated #foodreview ...,https://www.youtube.com/watch?v=OUS7JtxOlUM,Mumbai,5 Star Rated Mediterranean Restaurant Food Review shorts ashortaday,mediterranean mediterraneanfood foodreview foodlover bhindi streetfood zomato worstrated foodreview
xQ_rUru4fUQ,CT&#39;s Best Ep 1 - Top 5 Authentic Fine Dine Chinese Restaurants In Mumbai | Curly Tales,In our first episode of CT's Best we are taking you through some of the top 5 authentic fine-dining Chinese restaurants in Mumbai.,https://www.youtube.com/watch?v=xQ_rUru4fUQ,Mumbai,CT39s Best Ep 1 Top 5 Authentic Fine Dine Chinese Restaurants In Mumbai Curly Tales,In our first episode of CTs Best we are taking you through some of the top 5 authentic finedining Chinese restaurants in Mumbai
SoanPxuWigc,Eating at Every Celebrity Restaurant - Part 3,My11Circle App Link : https://bit.ly/3TNbwRC Use my exclusive coupon: AAYUSH20 to get additional 20% extra cash on first ...,https://www.youtube.com/watch?v=SoanPxuWigc,Mumbai,Eating at Every Celebrity Restaurant Part 3,My11Circle App Link Use my exclusive coupon AAYUSH20 to get additional 20 extra cash on first
-sCO_C9SD8o,5 seafood restaurants in📍Mumbai that you cannot miss! #foodie #food #seafood #seafoodlover #nonveg,,https://www.youtube.com/watch?v=-sCO_C9SD8o,Mumbai,5 seafood restaurants inMumbai that you cannot miss foodie food seafood seafoodlover nonveg,
gREs5_Jhkcg,Top 5 Rooftop places in mumbai for a perfect dining experience!,,https://www.youtube.com/watch?v=gREs5_Jhkcg,Mumbai,Top 5 Rooftop places in mumbai for a perfect dining experience,
-3q3rDvWn9k,"MUMBAI Vlog ~ LEGENDARY favorites❤️ Best Gujarati Thali, Iconic Restaurants&amp;Cafes, Wedding Shopping💍","This is my Mumbai vlog (part 1) with Legendary favorites! Included the best Gujarati thali in Mumbai, iconic cafes that have been a ...",https://www.youtube.com/watch?v=-3q3rDvWn9k,Mumbai,MUMBAI Vlog LEGENDARY favorites Best Gujarati Thali Iconic RestaurantsampCafes Wedding Shopping,This is my Mumbai vlog part 1 with Legendary favorites Included the best Gujarati thali in Mumbai iconic cafes that have been a
-sCO_C9SD8o,5 seafood restaurants in📍Mumbai that you cannot miss! #foodie #food #seafood #seafoodlover #nonveg,,https://www.youtube.com/watch?v=-sCO_C9SD8o,Mumbai,5 seafood restaurants inMumbai that you cannot miss foodie food seafood seafoodlover nonveg,
OUS7JtxOlUM,5 Star Rated Mediterranean Restaurant Food Review #shorts #ashortaday,mediterranean #mediterraneanfood #foodreview #foodlover #bhindi #streetfood #zomato #worstrated #foodreview ...,https://www.youtube.com/watch?v=OUS7JtxOlUM,Mumbai,5 Star Rated Mediterranean Restaurant Food Review shorts ashortaday,mediterranean mediterraneanfood foodreview foodlover bhindi streetfood zomato worstrated foodreview
l3qwKJ3EFWw,8 Best Restaurants in Mumbai to Eat 🤤🌟 | MyTownBlog,"Indulge in Mumbai's Finest Culinary Delights! . From the bustling streets to the swanky establishments, here are the 8 best ...",https://www.youtube.com/watch?v=l3qwKJ3EFWw,Mumbai,8 Best Restaurants in Mumbai to Eat MyTownBlog,Indulge in Mumbais Finest Culinary Delights From the bustling streets to the swanky establishments here are the 8 best
TD8JhyCr9Es,Amazing Floating Restaurant #shorts #2023 #trending #viral #travel #restaurant #food #water,,https://www.youtube.com/watch?v=TD8JhyCr9Es,Mumbai,Amazing Floating Restaurant shorts 2023 trending viral travel restaurant food water,
Xv34UkNtpsc,Bollywood Celebrities Favourite Restaurants in Mumbai / Best eating joints in Mumbai /,"Hi Friends, A lot of times you might have seen actors getting clicked by paparazzi in Mumbai outside the restaurants. These are ...",https://www.youtube.com/watch?v=Xv34UkNtpsc,Mumbai,Bollywood Celebrities Favourite Restaurants in Mumbai Best eating joints in Mumbai,Hi Friends A lot of times you might have seen actors getting clicked by paparazzi in Mumbai outside the restaurants These are
dvyLlql6VTo,7 Best Rooftop Bars in Mumbai - 2024,"Full video review to the best rooftop bars in Mumbai in 2024. Here you'll find all the best Mumbai rooftop bars, with all info you ...",https://www.youtube.com/watch?v=dvyLlql6VTo,Mumbai,7 Best Rooftop Bars in Mumbai 2024,Full video review to the best rooftop bars in Mumbai in 2024 Here youll find all the best Mumbai rooftop bars with all info you
_eloEL9keHk,Eating Celebrity’s Favorite Food in Mumbai for 24 Hours,About the video - Today I am in mumbai and what's better than eating at every celebrity's favorite food joint and ranking them ...,https://www.youtube.com/watch?v=_eloEL9keHk,Mumbai,Eating Celebritys Favorite Food in Mumbai for 24 Hours,About the video Today I am in mumbai and whats better than eating at every celebritys favorite food joint and ranking them
pvMgtCOuicM,Testing Virat Kohli’s Restaurant In Juhu | Sixer ya Googly 🤪 Find out | Garima’s Good Life,"Hi Friends I recently visited Virat Kohli's newly opened restaurant ONE 8 COMMUNE in Juhu, Mumbai. He has taken over famous ...",https://www.youtube.com/watch?v=pvMgtCOuicM,Mumbai,Testing Virat Kohlis Restaurant In Juhu Sixer ya Googly Find out Garimas Good Life,Hi Friends I recently visited Virat Kohlis newly opened restaurant ONE 8 COMMUNE in Juhu Mumbai He has taken over famous
EE51RwyTdRU,10 Popular Buffet Restaurants in Mumbai | #mumbaifoodicious #mumbaifoods,"jwcafe #nationalbarbeque #mumbaifoodies #mumbaifoodlover #mumbaifoods #delicious #food Mumbai, a thriving metropolis in ...",https://www.youtube.com/watch?v=EE51RwyTdRU,Mumbai,10 Popular Buffet Restaurants in Mumbai mumbaifoodicious mumbaifoods,jwcafe nationalbarbeque mumbaifoodies mumbaifoodlover mumbaifoods delicious food Mumbai a thriving metropolis in
ZNl6OGn33jU,8 Best Rooftop Restaurants In Mumbai,,https://www.youtube.com/watch?v=ZNl6OGn33jU,Mumbai,8 Best Rooftop Restaurants In Mumbai,
tegAZOCeFbw,Top 4 sea side restaurants to visit in Mumbai under 2500/-,"1. Razzberry rhinoceros 2500/- for 2 (Approx) Best time to visit during Sunset Must have : Pizza , white sauce pasta. 2. Marina cafe ...",https://www.youtube.com/watch?v=tegAZOCeFbw,Mumbai,Top 4 sea side restaurants to visit in Mumbai under 2500,1 Razzberry rhinoceros 2500 for 2 Approx Best time to visit during Sunset Must have Pizza white sauce pasta 2 Marina cafe
